postcode_id,price_qm2007,price_qm_se2007,price_qm2008,price_qm_se2008,price_qm2009,price_qm_se2009,price_qm2010,price_qm_se2010,price_qm2011,price_qm_se2011,price_qm2012,price_qm_se2012,price_qm2013,price_qm_se2013,price_qm2014,price_qm_se2014,price_qm2015,price_qm_se2015,price_qm2016,price_qm_se2016,price_qm2017,price_qm_se2017,price_qm2018,price_qm_se2018,price_qm2019,price_qm_se2019,price_qm2020,price_qm_se2020,price_qm2021,price_qm_se2021,price_qm2022,price_qm_se2022,price_qm2023,price_qm_se2023,price_qm2024,price_qm_se2024,price_qm2025,price_qm_se2025,Radius
74589,6.2957911,.35301965,5.2839622,.30442044,5.755712,.23026122,6.156539,.1761422,6.3068247,.15968364,5.8152876,.16441208,6.6304083,.18202996,6.3338952,.12416408,7.3885107,.1240377,7.2050338,.18502249,7.2490425,.2578344,7.6243377,.30914912,5.3982472,.56009644,7.8201399,.25895536,8.5153246,.21521688,8.5400743,.25681847,8.9466572,.25189283,9.2925997,.35697693,8.8836775,.22030866,69.5
74592,6.4209819,.34988546,5.4195538,.30339313,5.8373842,.19854003,6.067275,.16776285,6.2806396,.17270766,5.9155536,.14460666,6.5606256,.18065566,6.3745704,.11869497,7.3274627,.13074578,7.1630974,.18746416,7.2662983,.29186851,7.6924157,.26558191,5.6021838,.47935429,7.71454,.23902196,8.5329609,.20392148,8.442522,.28532311,8.9605904,.27648756,8.8869228,.29247245,8.6581059,.22900613,66.5
74594,6.2427692,.30838415,5.3988109,.27250549,5.829113,.23452328,6.2057266,.16753131,6.2964063,.13823557,5.9852834,.14895482,6.6826386,.20329413,6.3321199,.11518028,7.3031511,.11727007,7.2341876,.16234402,7.4829636,.27400714,7.4351602,.3728902,6.004714,.92870659,7.9866724,.27542469,8.4949303,.22994898,8.494997,.23500881,9.3911448,.28594759,10.114063,.43840927,9.1269913,.17408752,69.5
74595,6.5603766,.40164596,5.5997348,.31988582,5.9144869,.15327819,5.8953562,.15902436,6.1932354,.1892264,5.9794259,.13103914,6.4145041,.19181883,6.3980694,.10834727,7.2551622,.1430923,7.2589087,.18145265,7.2819262,.3418614,7.5643301,.21389902,5.5928168,.52793944,7.8880291,.28131455,8.8447847,.19416095,8.6486483,.29384488,8.9137344,.28076619,8.4504023,.28978178,8.5413122,.26482075,63.5
74597,5.9783239,.25882342,5.2166634,.23725213,5.6771646,.21209376,5.9452605,.15598239,6.0551844,.12532687,5.7982817,.13760726,6.5624909,.16856812,6.2632408,.1069485,7.0993285,.11901009,7.1188135,.15315381,7.3315868,.30283612,7.3287239,.3216576,5.8982687,.5335502,7.7515974,.28635344,8.3367949,.25381002,8.1282969,.21284038,8.877739,.23013592,9.3549671,.36579493,9.1012201,.19477341,68.5
74599,6.3985739,.35491136,5.4036026,.31840223,5.8151731,.22187725,6.1290708,.16912472,6.3315344,.15755405,5.8578262,.15725037,6.6017523,.19092652,6.3500938,.12030171,7.3441439,.12381257,7.190526,.17946275,7.252799,.25526211,7.5572925,.28445897,5.3042049,.5319249,7.7055879,.2523196,8.6051035,.20405982,8.7064133,.27368328,8.9870052,.26247409,9.165204,.34996352,8.8045006,.21834105,68.5
74613,6.232142,.64828271,6.0702543,.42255864,6.143724,.24755368,5.8470526,.22161236,6.750186,.20485216,6.3561292,.15191866,6.5621557,.17845979,6.719461,.14156103,7.700016,.21327806,7.7464199,.29521888,7.5277414,.25972465,8.1798077,.29332757,6.4915667,1.0143809,8.3122826,.25778842,9.4065371,.27343357,9.436079,.19868468,9.9942188,.29456037,8.3751106,.36653379,8.9145937,.47613403,45.5
74626,5.99228,.49929377,6.0794163,.48651662,6.3665328,.30795205,5.970758,.25601089,7.0116143,.23942237,6.4613481,.17035812,6.6808848,.1797522,6.9270043,.15445928,7.8345156,.24416971,7.8646183,.2346423,7.7121592,.29838449,8.3231153,.32173941,6.6000242,1.2946951,8.6160421,.25192589,9.6587305,.29392377,9.6582308,.22393492,10.174496,.29013622,9.0891676,.35296351,9.4967785,.40238219,38.5
74629,6.6504583,.72205561,6.3060322,.46044022,6.2753954,.19466846,5.8862782,.2008314,6.7331295,.20153441,6.2848377,.16396032,6.681705,.18818511,6.6912494,.12771311,7.6455455,.20170857,7.5658193,.23640716,7.5975537,.26848841,8.1589088,.26467779,6.4250331,.93095469,8.2673302,.29313952,9.3667145,.25017935,9.305542,.19968683,9.8031893,.26221237,8.4195223,.35192332,8.8053627,.40858015,40.5
74632,6.782927,.67180824,5.9725099,.40426928,6.0620513,.17120382,5.7589426,.18910575,6.4427142,.22794545,6.1651635,.15366353,6.4740958,.21561827,6.5450039,.13719773,7.5038605,.18987124,7.4416165,.24061227,7.3269138,.30354565,7.9481955,.24865046,6.2608089,.90135044,7.8867331,.39914367,9.1302013,.25030831,9.0798512,.21848279,9.5584087,.2886458,8.132535,.35598862,8.6115561,.42922327,48.5
74635,6.6723237,.44079119,5.788238,.3855367,5.9346299,.14597178,5.7316532,.18190996,6.1960616,.24965027,6.0264592,.15625027,6.3774433,.24898764,6.4829912,.12935746,7.2894559,.17088136,7.1402335,.20896649,7.1295643,.36243799,7.6910996,.22708492,6.1030254,.68549842,7.6834788,.38947108,8.7987518,.22902414,8.7440319,.27832401,9.2308531,.3046236,8.2156067,.33329883,8.516448,.35009816,53.5
74638,6.7640147,.51766652,6.0925798,.46157226,6.0867534,.1632282,5.734797,.18751326,6.3442864,.2512072,6.1153488,.16740821,6.5032325,.26048699,6.5564289,.14501998,7.4114504,.18649943,7.2432599,.21827129,7.3570185,.38796726,7.7828918,.24487919,6.2087183,.80991673,7.6563983,.42988738,8.8923368,.24615957,8.8938589,.28301281,9.3218155,.31355467,8.1601152,.35790378,8.4393272,.37678927,46.5
74639,6.3442264,.62496126,5.9348421,.37688178,6.0234437,.25421232,5.8625154,.21654306,6.7018661,.20768695,6.283545,.15110119,6.5277429,.17735066,6.7200904,.13863321,7.6846075,.20673564,7.6816144,.24784194,7.4706788,.25260013,8.0801907,.28649423,6.4864483,1.0354823,8.2022829,.27008256,9.3055544,.27678183,9.3498125,.2100665,10.006296,.340857,8.5823765,.38608277,9.144166,.47254604,49.5
74653,6.6601114,.41797128,5.8053117,.33628836,6.0193672,.14949515,5.963191,.16235702,6.4166741,.20890439,6.2292824,.13464651,6.4728999,.20199648,6.5291362,.12463979,7.4806685,.16274513,7.4172468,.19020598,7.1444125,.36451384,7.7338729,.24547537,6.3475766,.87559986,8.0647812,.32376796,9.1963205,.22799115,9.0306368,.26813275,9.4719744,.30229816,8.4979982,.31894749,8.8610773,.33417082,59.5
74670,6.3948331,.59485209,5.8044577,.33963856,5.9165816,.21821488,5.8251224,.19603875,6.5242825,.19686468,6.1613588,.14156704,6.3951221,.16773336,6.605948,.12509063,7.5202274,.18703127,7.4918876,.2213489,7.3006659,.23837753,7.9478235,.25171748,5.869945,.68616766,8.0878563,.26619795,9.1514406,.2557767,9.1406593,.20163873,9.8419485,.33595657,8.5527763,.36432672,9.0517626,.43188167,53.5
74673,6.5659995,.42253318,5.8162885,.30490828,5.9538178,.14133291,5.8483171,.13480464,6.2283697,.16219552,6.0980477,.11540644,6.3276596,.17357184,6.2803864,.12208085,7.0694542,.14664297,7.1773486,.16465765,7.1125627,.266828,7.4949403,.18375984,5.1139808,.44546613,7.9166131,.22682981,8.8730145,.22135526,8.786274,.28755468,9.1529169,.29913965,8.5499582,.27433971,8.6797647,.25829494,67.5
74676,6.5585351,.56143665,5.7797813,.35215813,5.9397082,.16982263,5.7609649,.18279661,6.4111657,.22527148,6.1154881,.14378977,6.3809118,.19501252,6.5128798,.12402377,7.4481125,.18438552,7.3569264,.21488793,7.1553597,.29800668,7.8187184,.23897667,6.1923261,.91323262,7.9062781,.33895111,9.0502148,.24933358,8.9814386,.21858995,9.5410881,.3099409,8.3049526,.34537193,8.8244743,.40098119,54.5
74677,6.5153875,.43954995,5.9677181,.32078734,5.9824581,.14623225,5.8255048,.13325587,6.3321114,.16599709,6.1329193,.11527009,6.2641678,.17029524,6.2283883,.12732176,7.2485924,.16315645,7.3317966,.17388856,7.1453452,.26837656,7.4666238,.18112339,5.0629606,.39406374,7.7552605,.21656542,8.9320068,.23458478,8.7239571,.29766083,9.2132149,.32962739,8.4964895,.28626373,8.7512112,.29070878,65.5
74679,6.3431735,.49290881,5.8938346,.34009805,5.9629736,.18187572,5.8695941,.17416407,6.5305858,.20603216,6.2351604,.13761224,6.4117956,.17716841,6.5566249,.12091057,7.5082998,.18621098,7.4421091,.2028327,7.2075381,.28051731,7.8370728,.24490692,5.5055456,.67099887,8.0119705,.27864343,9.134985,.25769499,9.0343599,.22710498,9.6732321,.32434174,8.5228052,.33578813,9.0465488,.38432616,57.5
74706,5.8111563,.42782247,6.7400475,.7579236,6.2949429,.34618533,6.3509469,.19672808,6.9470162,.21809293,6.5301304,.17235591,6.378828,.19947977,6.8175964,.15217349,7.7417397,.18754314,7.7598252,.17961012,7.6087327,.20262159,7.8577957,.23085266,6.0758629,.56402814,7.7156863,.21126927,9.0871506,.26796958,9.0743465,.26350725,9.8911686,.41126293,9.0005226,.29849747,9.5982456,.31590304,54.5
74722,5.8867111,.42497537,7.6935873,1.6540989,5.9776902,.27417868,6.1881299,.18662725,6.4353075,.24169004,6.1394172,.17898582,6.0747194,.21357001,6.4499335,.14162767,6.8378229,.16356911,7.1806378,.17545953,6.9269629,.16535696,7.4647465,.22985229,5.9667444,.47472471,7.2552977,.19518808,8.0929003,.23439248,8.0314264,.23367967,8.9694538,.369479,8.4259396,.24668157,9.034502,.25745407,49.5
74731,6.8531151,.33904776,8.8459826,2.5573597,6.5014796,.24141976,6.6588173,.17937966,6.5797391,.19767387,6.5443225,.17873619,6.2894411,.18774122,6.6883163,.18176529,7.6670437,.20270908,7.6169572,.24245389,7.9254613,.20321149,8.1434526,.26579541,5.9555488,.48813811,8.02705,.24773908,8.7150984,.24193518,8.8915873,.25740185,8.9092493,.30936751,9.0596781,.25288704,9.3637962,.27624345,53.5
74736,7.4814444,.29372713,8.5946531,2.1859488,6.7600045,.28727037,6.7973299,.17222118,7.2744169,.20050332,7.0655789,.18567537,6.6667771,.20665401,6.7700419,.20895801,8.2718201,.27376962,8.5815411,.24620746,8.5638323,.22375715,8.654397,.24700969,6.5482669,.53507102,8.7863598,.27499792,9.9182806,.36056376,10.222067,.37572393,9.6427155,.40010497,9.5486422,.31773615,9.6660099,.32379678,60.5
74740,5.5628481,.40348184,6.1801658,.56309253,5.9775329,.39749485,6.0786204,.22048415,6.6805716,.22298062,6.3012767,.17949113,6.2307615,.21484846,6.7687488,.15608519,7.6377244,.19890843,7.6445503,.19216391,7.5218215,.22573525,7.7541714,.25929973,5.277945,.44785231,7.6586666,.22361425,8.9336081,.28535303,8.9502583,.26659405,9.8940544,.45290455,8.9584389,.34261355,9.5723572,.37273651,52.5
74743,5.5116744,.45517564,6.3600054,.75688362,5.8730712,.41098279,6.090158,.21506156,6.5078754,.21190034,6.1181536,.18624595,6.0288501,.2547172,6.6572061,.16632521,7.3343997,.1974076,7.381074,.19135647,7.2181358,.20781615,7.4616156,.24169025,5.8332314,.51359725,7.3164444,.21912284,8.4855003,.28159508,8.5420275,.2849369,9.5584316,.5028953,8.7294865,.31604832,9.3433437,.33804268,47.5
74744,6.4821682,.41831928,6.8559165,.70970803,6.4350533,.21556233,6.3495302,.14797164,7.0546336,.18043007,6.724896,.15335076,6.4375663,.16480052,6.6130524,.16084982,7.9595609,.21629825,8.0394907,.19994672,7.8724375,.21535364,8.0504103,.22096205,5.8193502,.45495442,8.2571211,.22793511,9.6249905,.31137225,9.6074562,.34048003,9.7463541,.37969565,9.2682457,.28288215,9.5478096,.30151305,63.5
74746,7.2984996,.25076047,8.8144188,2.5204303,6.6112537,.27014697,6.7097545,.17798714,7.1511812,.20668882,7.0070028,.19064039,6.5246544,.20404251,6.7408423,.19349025,8.1127634,.24949838,8.2673702,.2459438,8.2284937,.21456042,8.472743,.25759348,6.5292969,.53608984,8.4422808,.26089025,9.3984604,.31174693,9.5652609,.32297185,9.4300432,.37558243,9.2563477,.29112267,9.5222254,.30733642,56.5
74747,6.424953,.4186317,6.4101152,.40596077,6.2947559,.22937807,6.2788296,.15383823,6.9208031,.17860283,6.5494533,.12791577,6.5505624,.16310185,6.7072783,.13484882,7.7911577,.17800188,7.7892728,.16981114,7.7315164,.2192418,7.8557119,.21725397,5.3823895,.45832485,7.9255424,.20369844,9.402771,.25193918,9.3334856,.26749554,9.9156408,.36306235,9.0021181,.29754421,9.4482031,.32193932,61.5
74749,6.0342817,.42016959,6.7451167,.71809006,6.1938305,.24111007,6.1700759,.15820418,6.8644133,.18902697,6.4866385,.14655465,6.4496188,.16937466,6.6302176,.14404574,7.609508,.19029941,7.7562656,.18166056,7.5576715,.19560137,7.7901282,.21026678,6.1525745,.5765053,7.8479466,.20708753,9.2828045,.26416919,9.2887573,.28240106,9.8526707,.38457748,9.0816517,.28217638,9.5948849,.29744861,58.5
74821,6.45679,.5800572,6.0178547,.43572915,6.1398983,.50107569,6.4248567,.36628976,6.9562626,.20039576,6.6226287,.33903986,6.1104183,.47816849,6.9838467,.34361917,7.4348831,.35425955,7.4601154,.37120605,7.3829556,.38564128,7.5653958,.4126851,6.4030809,.55749196,7.6382918,.39348915,8.6643839,.47760412,8.6086092,.56579953,9.9253254,1.0312766,9.1260471,.48025894,9.3877354,.49458283,33.5
74831,7.363688,.74349821,6.0411429,.43677333,6.6831684,.67063767,7.60674,.50009346,7.8960814,.43559599,7.4310632,.43088949,7.2398109,.48652035,8.0991039,.41303736,9.3372059,.50014657,9.2793007,.44737291,9.0294666,.55128813,9.1367369,.55647123,6.8960838,.6699177,9.2302217,.50880933,10.770359,.58532912,10.685257,.63610417,11.748406,1.1113158,10.619577,.55956733,11.344035,.63484299,39.5
74834,5.6649489,.46711123,5.4690938,.35542834,5.7651587,.44555503,6.1199188,.29833773,6.5628247,.21985109,6.21558,.27996302,5.9298506,.38376194,6.7104149,.27953592,7.2256441,.30039912,7.2318053,.30640104,7.1197977,.31629959,7.3469052,.34429932,6.3064919,.54744655,7.2129645,.31937033,8.3624763,.40228531,8.4122534,.43505713,9.58039,.80671388,8.5876532,.43013835,9.1321697,.45562971,39.5
74838,5.2328305,.41086167,6.2938499,.77836651,5.9719887,.36740866,6.0048161,.23141435,6.3035207,.23650147,6.0236883,.19942813,5.7970028,.29736301,6.5073495,.18962075,6.7158775,.20172365,6.9378901,.19720748,6.7856183,.2086854,7.3649235,.25449213,5.8109217,.47611383,6.9409208,.22218169,7.8768349,.2921654,7.8573651,.29231483,8.9845715,.49785665,8.125371,.28953376,8.5314856,.30418348,39.5
74842,5.9181051,.53428084,5.6974344,.40371081,6.0225301,.53569365,6.5926542,.35764,7.0533171,.300008,6.6304641,.31926396,6.3958302,.39717415,7.2674589,.31292313,8.1542006,.35631737,8.1252069,.34643087,7.9499292,.37998974,8.1765356,.42193031,6.3645654,.67111897,8.0843763,.37195265,9.4694672,.45887029,9.3881054,.48716447,10.647877,.84580123,9.590559,.48810419,10.231163,.54337442,42.5
74847,7.3515563,.59977543,6.6384487,.50380152,6.8057323,.51481533,7.4500823,.41428417,7.3582678,.25337479,7.3426886,.37146947,6.5851927,.51514733,7.7053962,.40246496,8.0652132,.37833402,8.0836601,.40075192,8.0346727,.43360662,8.2492218,.4406864,7.0932546,.74030274,8.3312521,.45397937,9.2556219,.56993604,9.3405285,.67067891,10.546069,1.0321131,9.6478338,.53279757,9.6836987,.52831632,29.5
74850,5.4207902,.48410079,5.9435067,.61321265,5.8033643,.44160143,6.0910077,.26166403,6.5312777,.2249265,6.1900005,.23140419,6.0039935,.30266047,6.7342134,.2158521,7.3980722,.24567263,7.4358659,.24774833,7.253046,.26584283,7.5038819,.30307734,5.9006753,.54162198,7.3623166,.2699621,8.564105,.34053874,8.5957956,.35258114,9.7003727,.6198476,8.7925005,.38464326,9.3581982,.41903418,45.5
74855,7.732028,.70010895,6.2549882,.4315533,6.769352,.66174883,7.4806633,.53118819,7.6674337,.39845589,7.526197,.47460803,7.0604777,.5677585,8.0761404,.46537477,9.1689596,.52854115,8.840497,.48579782,8.7219381,.61592096,8.4211988,.57447201,6.4858923,.71544683,8.9356728,.55211073,10.44418,.64122212,10.336178,.74955571,11.26467,1.3252831,10.043603,.58009523,10.665206,.65147811,34.5
74858,7.6551247,.6038059,7.5782924,.44361988,7.4461403,.44976559,7.6060534,.3175146,7.7447586,.25594985,7.6271482,.31234893,6.9561381,.34119755,8.0675154,.29129457,7.8465748,.27850834,8.2264519,.29953167,8.0537376,.31212926,8.1516905,.34257442,7.3272109,.74081862,8.0902243,.37820801,8.9121094,.53302866,9.4054966,.41328457,10.133571,.56179935,9.5692549,.52057564,9.5572681,.49287745,27.5
74861,6.5272665,.47252515,5.9639163,.38525894,6.1102228,.56152976,6.8671937,.31326303,7.5708265,.29943016,7.0212555,.24315858,7.0683475,.28831774,7.6537647,.22960515,8.719655,.29341462,8.5185337,.27094766,8.4744053,.32042545,8.7791586,.38937563,6.116961,.60309601,8.944252,.31117287,10.31718,.39032343,10.272034,.36439553,11.316737,.61408001,10.315559,.42532983,10.94255,.49205166,45.5
74862,6.8896756,.59937119,6.8448634,.5339275,7.2303896,.56038564,7.4264941,.4240253,7.5379429,.23352236,7.5075178,.39060751,6.7078195,.52677727,7.9116678,.42010766,8.2504101,.38411707,8.3143272,.412209,8.1346092,.42143109,8.434104,.46350512,7.0346603,.73058742,8.1785631,.46341312,9.2319307,.57598704,9.314023,.64149505,10.910139,1.0047331,9.765933,.54229385,10.095511,.55903941,30.5
74864,5.333806,.47153512,5.6868615,.37117985,5.9974523,.38861525,6.1491547,.25141078,6.5027308,.20924845,6.1107531,.2169345,5.813796,.34077588,6.5810022,.2236508,6.7988815,.22344317,6.9581761,.22866303,6.7607007,.2407169,7.200305,.28726751,6.104198,.49795336,6.8908811,.2572954,7.8555384,.33570436,7.9013796,.32938403,9.09231,.62175584,8.2010908,.3331961,8.6037521,.34811392,36.5
74865,6.8843603,.63610059,6.0871258,.45271328,6.4966331,.62441319,7.1009254,.51343626,7.3971829,.34555304,7.2013969,.46514884,6.6713009,.577043,7.7017794,.45381287,8.6352959,.51520813,8.5375366,.50257039,8.3524466,.54752004,8.3542051,.57747161,6.8505044,.83164835,8.5443096,.53795397,9.8910131,.62033725,9.7207365,.73268765,11.037561,1.2922812,9.780962,.58564216,10.555886,.64885712,36.5
74867,6.7685199,.58121312,6.9664278,.43755192,7.099988,.43805212,7.0368319,.33600199,7.5096588,.30904585,7.0671005,.28705937,6.4759521,.37398556,7.4441199,.28778887,7.2069926,.28151339,7.5808239,.30666971,7.5439038,.31745094,7.7157784,.3622897,6.7848749,.63132739,7.412674,.35309729,8.2007475,.46243879,8.540761,.34063175,9.418498,.59728414,8.8865204,.46945342,8.8469934,.44545755,27.5
74869,7.0693316,.60793227,7.0125365,.46483979,7.0918283,.44408971,7.0010324,.32331395,7.5144658,.32644898,7.1296778,.29851323,6.5954885,.3498235,7.5474062,.29527751,7.2379689,.28688005,7.6449471,.30985415,7.6166067,.32107535,7.8067117,.3565259,6.8946881,.681409,7.513741,.36057717,8.2323971,.48477563,8.7624636,.36962718,9.4043627,.49871656,8.887248,.5209536,8.7868071,.47606948,25.5
74889,7.9448714,.47621435,7.5779896,.69872713,6.5327611,.44026849,7.4554086,.2842685,6.8374186,.31800461,6.9536643,.33265981,6.6836672,.29860774,7.099649,.26969111,6.9311023,.21558262,7.60426,.33765137,7.8727002,.49962202,7.4522018,.25548783,8.1198587,.87317401,7.9342747,.21127594,8.6942778,.69867003,9.5216608,.84300226,9.1523561,.74646825,9.6438656,.48471728,8.9641123,.49223307,25.5
74906,7.2976785,.37795585,5.858501,.31894553,6.6895428,.51334828,7.4243455,.29236448,7.5804105,.31090477,7.2433696,.25095811,7.1593275,.28623536,7.7944026,.26718834,9.0537882,.27916908,8.6246777,.23376314,8.4783964,.450468,8.1880913,.33361959,6.7912917,.64543837,8.9181986,.30830961,10.215155,.39371541,10.250108,.45873612,9.9040031,.65416598,9.6408215,.41516054,10.078723,.45121378,34.5
74909,8.1235142,.76143944,7.6775508,.46377939,7.3106155,.34392154,7.4285698,.25747174,7.6717501,.28077307,7.7622361,.23799141,7.3529406,.25655711,8.1438332,.21875241,7.8089628,.20287107,8.2629738,.21110061,8.237566,.24697073,8.3171072,.26658884,7.7153859,.64077622,8.5197153,.32675821,9.2987404,.37797973,9.6600838,.32786244,10.229115,.35830459,9.7695179,.40197536,10.052226,.36671516,17.5
74912,7.3576288,.35456142,5.7246938,.3704268,6.5170054,.382081,7.1119328,.21311766,6.8764596,.25352058,6.8024631,.20533875,6.7482939,.23138224,7.2659369,.19990997,8.1513824,.23327512,7.8646317,.23128976,7.9717631,.32259718,7.4825597,.21870567,6.543714,.56932765,8.1996899,.23015527,9.2746496,.38348359,9.5285578,.45832801,9.3327904,.45165637,9.3654833,.3219218,9.4070625,.33443037,32.5
74915,8.0003805,.40193951,7.7520957,.52408785,6.9554801,.41255236,7.5237656,.27596694,7.2256713,.28202584,7.4142556,.29008016,6.9611115,.27385199,7.7038727,.23900709,7.4840064,.21377671,8.0521374,.25077924,8.0801439,.33936763,7.8699207,.26546255,7.9958439,.75240624,8.1979265,.29174751,8.8527088,.57804245,9.5995111,.66539192,9.720335,.50160909,9.8438082,.49515352,9.3415318,.44078249,23.5
74918,7.260138,.46741486,6.9917583,.48739147,6.2601824,.36398464,6.9103489,.18877465,6.4397845,.36624745,6.4692044,.2196229,6.4280915,.27106568,6.887589,.13922819,6.6231012,.12119836,6.9894414,.14908348,7.0306296,.2067028,7.0787168,.21409194,7.2912278,.542584,7.7624364,.20136459,8.384553,.41231763,8.9633389,.35308838,8.7036057,.45500007,8.8188648,.23817803,9.2757111,.29692554,22.5
74921,7.9790015,.51104963,7.1425843,.48018822,7.1494598,.37636223,7.5456324,.31233099,7.5011792,.24702433,7.5633392,.27724281,6.8542347,.33307853,7.8986468,.27007791,7.7660313,.25003928,8.2844591,.27301228,8.1547337,.33640108,8.3255796,.31827623,8.2349501,.78039128,8.4578037,.40894574,9.19979,.6260792,9.6861954,.56885886,10.339561,.67094755,9.8917999,.53628194,9.9330473,.52986395,26.5
74924,7.8691092,.41167933,6.8170352,.5335052,7.0594292,.36199331,7.6959004,.2721366,7.4618421,.24958809,7.5728393,.24735658,7.0388522,.29829174,7.8355961,.22420396,7.9702892,.20516877,8.3957653,.23751292,8.2685995,.34621167,8.2884178,.26467323,8.1546803,.76083297,8.639843,.31512967,9.4806223,.56421888,9.8532772,.57403374,10.105968,.57454252,9.9561825,.43527308,9.9764862,.41395217,27.5
74925,7.7873325,.60622489,7.3802848,.4355371,6.9114728,.43857893,7.1701221,.36207125,7.4222565,.35073265,7.3838453,.34218919,6.8311415,.31087258,7.662694,.34705204,7.3303185,.33889964,7.7661157,.35514492,7.6917238,.38108003,7.8633423,.37975246,7.6706395,.72928637,7.7132983,.46205226,8.1599512,.65754414,9.0130262,.520284,9.3834133,.48022547,9.0393801,.77371842,8.7171221,.68335772,22.5
74927,7.9471159,.53413308,7.5517364,.45764342,7.0687289,.37394246,7.3015108,.29023841,7.415494,.29366288,7.5046749,.26800722,7.085413,.27498782,7.8901792,.25159276,7.55757,.2354961,8.0611696,.24912733,8.020401,.29172182,8.0271978,.28100094,7.709105,.67385238,8.2346735,.33762631,8.8640146,.50428414,9.4529085,.46292424,9.760788,.40786538,9.5810137,.50529534,9.4569597,.47521275,20.5
74928,7.7789402,.5633288,6.3730106,.41202801,6.9815483,.57440525,7.6164627,.43426868,7.5761957,.33600169,7.5911131,.3786909,7.0319715,.5169062,8.0495853,.38991472,8.8340712,.39344561,8.7719889,.39140472,8.5250044,.48764357,8.450058,.44535127,6.9677095,.84970689,8.8636026,.44159579,10.120489,.55387294,10.162454,.65484178,10.762188,1.0346694,10.039085,.51605964,10.336584,.54079205,32.5
74930,7.4002185,.3669596,5.9935589,.43744558,6.4987016,.37034512,7.2229052,.24614462,6.7673783,.26972544,6.7100453,.23595242,6.6370525,.24969643,7.0329027,.20900787,7.6100287,.22971728,7.4487691,.27292678,7.6118383,.3764835,7.2432065,.22457616,6.5940862,.59929985,7.8639302,.19955634,8.7661867,.48253655,9.3897676,.57911235,9.103117,.44599181,9.2782297,.32134989,9.2120571,.36076179,29.5
74931,7.638411,.89519352,6.9028373,.5701052,7.2749648,.49042445,7.1753674,.41127604,7.594604,.43656921,7.4023871,.38811386,7.0093808,.36775604,7.8499346,.41380793,7.4150653,.3897402,7.7984881,.41984871,7.793148,.43717569,8.0987015,.44635868,7.5710688,.81735545,7.7877617,.42126772,8.566844,.54799926,9.0348616,.49849752,9.4867048,.52253705,9.3621845,.65772039,9.1664009,.59418035,18.5
74933,7.8491664,.46885872,7.4071994,.47696903,6.9157085,.40340206,7.1972365,.31978548,7.197444,.2954174,7.3515005,.29290789,6.8750815,.28899053,7.6911092,.27710035,7.3916478,.26142436,7.9142222,.27968612,7.8605433,.32820922,7.8605886,.30344674,7.7071581,.70485598,8.0179892,.37093544,8.5722656,.58046138,9.2805138,.54632705,9.5153522,.44891459,9.4963369,.60933304,9.0825443,.53931242,22.5
74934,7.8955374,.68768162,7.5113282,.52392566,7.4230175,.49634176,7.5125194,.37510562,7.8090792,.33761057,7.6246781,.36857808,7.0452166,.36758092,8.0678358,.36961359,7.688293,.35916746,8.0631771,.38080296,7.9922538,.39733043,8.1247292,.41429973,7.7927604,.78625798,7.920279,.46415737,8.626523,.65879196,9.4589062,.49906883,9.9444504,.52162284,9.3851261,.72666311,9.1723156,.65859956,23.5
74936,7.7672486,.53496438,6.0505061,.33573106,6.8384485,.59367394,7.4375196,.43000144,7.775733,.37178159,7.4802608,.36416569,7.240551,.42060798,7.9987011,.35991681,9.2335548,.41034177,8.8613024,.35537949,8.679184,.59276521,8.3373537,.46255684,7.0590377,.7325151,8.9754496,.43727687,10.464647,.52086198,10.472836,.57369149,10.559109,.96028197,9.9278345,.50283593,10.431221,.5569517,33.5
74937,7.793479,.77321953,7.3205142,.4486579,6.9864202,.44181183,7.2081585,.3534241,7.4669738,.37774828,7.4293699,.34582847,6.8933535,.32003355,7.7346034,.35501385,7.3623571,.33955315,7.7635746,.35599694,7.6694317,.37648812,7.9271269,.37648281,7.6524558,.7201013,7.7876801,.40310204,8.340641,.56629473,9.0210733,.4716008,9.3429432,.46265301,9.0633688,.65104932,8.9126425,.59773147,20.5
74939,7.8639107,.52072531,7.5863695,.52444553,7.0590167,.33575124,7.441998,.21787272,7.3862901,.25872612,7.4425745,.22664776,7.1749339,.25209621,7.889317,.17530692,7.6260023,.15436883,8.0724792,.16805214,8.0614643,.22063638,7.9480381,.24452043,7.6211858,.63267356,8.4043131,.2886889,9.2216768,.36768875,9.6431122,.39422709,10.10628,.38648835,9.7360182,.36441255,9.9757347,.32724571,19.5
75015,9.4538164,.98514336,7.7050791,.46946797,6.71277,.28435755,6.8941951,.37790516,6.4990034,.14001822,6.656467,.32614067,7.0161223,.17836177,6.9877253,.13757166,6.9698849,.17778319,7.6016836,.24229236,7.6224256,.23065937,7.3273649,.2250883,13.125582,.72567958,8.0383768,.20970316,8.4899731,.24437903,9.5272532,.22487523,8.9473267,.27173632,9.392683,.26814345,9.6623297,.4099437,25.5
75031,7.333734,.6602158,6.0644426,.46722034,6.4679017,.29769278,6.9779801,.14019552,6.6865182,.24238841,6.8584456,.19697666,7.0687175,.19536515,7.2084551,.14785039,7.9196544,.19978026,7.5572414,.21974073,7.3913016,.20375165,6.8544321,.21372023,6.931951,.52572322,7.9578805,.16470921,8.6298008,.32592112,9.5231123,.36206385,9.4865685,.35074943,9.5083561,.24767683,9.7256956,.27912056,32.5
