target_id,price_qm2007,price_qm_se2007,price_qm2008,price_qm_se2008,price_qm2009,price_qm_se2009,price_qm2010,price_qm_se2010,price_qm2011,price_qm_se2011,price_qm2012,price_qm_se2012,price_qm2013,price_qm_se2013,price_qm2014,price_qm_se2014,price_qm2015,price_qm_se2015,price_qm2016,price_qm_se2016,price_qm2017,price_qm_se2017,price_qm2018,price_qm_se2018,price_qm2019,price_qm_se2019,price_qm2020,price_qm_se2020,price_qm2021,price_qm_se2021,price_qm2022,price_qm_se2022,price_qm2023,price_qm_se2023,price_qm2024,price_qm_se2024,Radius
8317067,8.2287531,.55782986,6.8606143,.49762619,7.5169296,.36626208,7.0015707,.14431421,7.0219593,.11190107,7.2307949,.21526754,7.6068063,.22464651,7.2629533,.15345614,7.8433151,.20529255,8.05791,.2100171,9.5289307,.44756576,7.9489207,.3970992,9.2020922,.64339519,7.4762697,.63787901,8.4206676,.52547061,9.5189152,.33963677,10.263613,.34164184,10.339202,.39584225,58.5
8317068,7.5112758,.63766265,6.921483,.39962888,8.0091324,.54266953,7.2683163,.18412027,7.1573691,.1172472,7.5333371,.2898272,7.9251127,.25746158,7.2446642,.12766372,7.8483629,.30866596,7.5976033,.21043819,9.1397915,.48480517,7.5010982,.38234749,8.5462017,.567146,7.0806375,.59805876,9.1309357,.71365815,9.1960993,.34938502,10.654796,.40055963,10.9238,.51105225,46.5
8317073,8.938797,.77432585,9.0712271,.69989681,7.8677168,.39250502,7.9468393,.23406798,8.0192947,.28479636,7.8612423,.20251682,8.3164921,.27704519,8.2038212,.25662899,9.2267847,.25849855,8.915761,.24414434,9.9122429,.3450948,9.5033083,.28513917,10.731014,2.3846912,10.022452,1.2071772,8.3672628,1.0883001,10.127295,.40496504,11.6516,.32145995,10.742198,.45139322,87.5
8317075,9.2020512,.81513864,8.3302307,.78434783,7.6840515,.39227912,7.3282084,.17404597,7.5470748,.28193182,7.573297,.21046901,7.8230038,.26981217,7.7489538,.27901626,8.8451805,.25269744,8.5590267,.26406685,9.6945677,.42431831,9.0328197,.36240104,11.246239,.91518104,9.2328482,.76977742,8.7799911,.75508732,9.6843157,.40157679,11.090885,.35717717,10.677972,.39467528,79.5
8317078,7.0184155,.67793089,7.6894312,.5097084,6.8531966,.39101115,7.1921864,.19281676,7.3509398,.18839629,7.0245671,.1766336,7.2328773,.2087187,7.3112612,.18277903,8.1065607,.21227966,8.0803509,.18499458,8.946393,.25313789,8.5488148,.21724525,8.2461157,1.2539912,8.4052906,.58364332,7.8262415,.81190896,9.4872913,.30991018,10.319296,.25725472,9.9215851,.39447379,80.5
8317085,8.1915197,.65878469,7.1301031,.46233094,7.0817409,.38745886,6.8460517,.16080812,7.1317315,.15581162,7.0447693,.18822418,7.3375125,.22949894,7.1351733,.1611124,7.8812675,.1623261,7.8025632,.19562016,9.30618,.43584558,8.317955,.3919256,8.9499407,.76372749,7.993145,.696244,8.3041973,.46479928,9.243186,.30230558,10.140217,.28551537,9.9110804,.32770824,68.5
8317088,7.6927853,.72323233,7.0910144,.510562,6.8061962,.44039157,6.7482362,.16126361,6.885108,.16052566,6.8881707,.18758084,7.1252584,.20296629,6.947783,.14617963,7.6488981,.16034572,7.6867204,.17674334,8.9757509,.38636366,8.1370497,.32805863,8.4759617,.98073429,8.0297403,.51211196,7.8850608,.5042057,9.0621595,.27039921,10.009459,.24796543,9.8096085,.31427225,68.5
8317089,8.5399532,.57288128,7.0863519,.47783074,7.622746,.38157481,7.0866966,.15790245,7.1928916,.12662502,7.2734418,.22809313,7.7541499,.26458338,7.4675035,.17092633,8.0249157,.21249844,8.1597481,.23241356,9.7048388,.48267972,8.1089811,.42708826,9.5211744,.73606032,7.6088991,.66743827,8.2925482,.46277818,9.7536373,.3722578,10.441758,.38100287,10.431362,.41911671,59.5
8317093,7.1965876,.75550312,6.8311152,.47691029,6.5238385,.4768979,6.7445221,.1661845,6.8633065,.15989885,6.8407292,.22163607,7.0106072,.19461416,6.9320374,.13650225,7.6030226,.17030323,7.7814102,.15505737,8.7617416,.329308,7.981153,.26975369,8.2237225,1.058332,8.1690626,.70965213,8.1004429,.70997781,8.962348,.25303015,9.9487247,.2277472,9.6718063,.30414888,67.5
8317096,9.3096924,.67152005,7.8577223,.56648076,7.8482132,.4022764,7.2613931,.20007208,7.6145349,.19160654,7.3870678,.25218928,7.8924632,.42149839,7.7836351,.25180021,8.4323273,.21530353,8.3933964,.27738118,9.9987164,.49623698,8.5741682,.42690223,10.857446,1.0098214,8.8499107,.84107947,8.6476097,.37861884,10.049926,.44135979,10.697838,.41633028,10.44006,.40843901,67.5
8317097,8.9825497,.66836751,7.6553597,.57140243,7.5849705,.39767906,7.1075034,.18118085,7.2166796,.19474831,7.2654796,.21402636,7.6501088,.33223754,7.4823117,.21772093,8.2376471,.18711905,8.1684647,.24489209,9.7704086,.48668075,8.6077147,.4694443,10.140971,.7270903,8.5836859,.81096923,8.5016794,.40378398,9.6516151,.3769998,10.535805,.35854626,10.26499,.37895647,68.5
8317098,7.8508902,.52578831,6.5961466,.38609648,7.1937709,.36653319,6.9432397,.14404707,7.030355,.10598601,7.0582018,.20749791,7.3887038,.21871087,7.0704927,.13845055,7.7232103,.1746148,7.8265271,.19222511,9.0838432,.39324099,7.9652772,.34395069,9.452569,.68313372,7.6046705,.64978236,8.2662077,.61941093,9.2675495,.28514019,10.041845,.30029416,9.9924326,.35752243,60.5
8317100,9.2337465,.69316107,7.7891054,.60552472,7.6970348,.40456781,7.1518154,.18905519,7.4532313,.19960284,7.3171883,.22462381,7.678072,.37496331,7.5798397,.23970282,8.3175459,.19780472,8.2479668,.26458555,9.8545227,.49043548,8.597456,.45830709,10.049233,.7460174,8.6432304,.81269741,8.6569042,.39877179,9.7434673,.40466207,10.585475,.38115591,10.315919,.38953787,68.5
8317102,7.8333807,.55766433,6.8512292,.46738741,7.5681996,.37821516,7.0177774,.14773749,6.9368811,.10652032,7.2638144,.22395337,7.6378875,.21782872,7.2296739,.14285526,7.7912354,.22817481,7.9525318,.21750365,9.4397459,.42469782,7.6879487,.36428633,8.8575592,.58845133,7.1736493,.66757548,8.8306093,.71052885,9.4522429,.35418478,10.313172,.3575266,10.503851,.42819893,54.5
8317110,8.2268639,.64948124,7.3807583,.42360285,7.8828297,.39743406,7.3307405,.16547886,7.3147154,.14248037,7.4283385,.22894809,8.0315657,.25070909,7.5089412,.17285593,8.0805607,.2932328,8.1825552,.25908738,9.8476639,.53521007,7.8927798,.4204433,9.0904074,.67566049,7.5425282,.67824632,8.6993408,.57448888,9.7993526,.40245605,10.874915,.45578706,11.027225,.5031237,55.5
8317113,8.6832685,.70602107,9.194232,.65261322,7.9847722,.40268618,8.176774,.25844222,8.2432365,.25441691,7.9765105,.19943672,8.4116211,.28958091,8.5126801,.24781071,9.3709574,.2822859,9.1456022,.25315195,10.096516,.32028511,9.7129526,.27229714,10.447014,2.4379485,10.150054,1.1808786,8.3016872,1.1396654,10.420358,.41884679,11.915531,.31050763,10.844932,.49331251,90.5
8317114,8.624383,.68945122,9.174654,.61538041,7.897768,.40762195,8.0242004,.23131783,8.1683121,.24914137,7.9372735,.19538943,8.3362265,.27633399,8.4633493,.2450968,9.287426,.27839798,9.059269,.24794988,10.071621,.32117245,9.7264023,.27288377,10.404635,2.2913558,10.301456,1.2431256,8.6143026,1.2916635,10.358239,.41057858,11.757127,.30883306,10.825274,.46882054,93.5
8317116,7.5418854,.62272692,6.964179,.38953954,7.9844246,.51956159,7.2780819,.18314865,7.1645393,.1185961,7.5128145,.28120059,7.9180031,.25660571,7.2624669,.13342683,7.8479977,.31433702,7.6762013,.22483362,9.2710848,.48534343,7.5270834,.38828626,8.5831728,.57552141,7.1350245,.59960324,9.089572,.71341205,9.2526112,.362964,10.712278,.42750698,10.986233,.5270136,47.5
8317118,7.521771,.59627968,6.8597236,.36657736,7.8393068,.49128655,7.1735549,.17241904,7.0623951,.11062101,7.4066176,.26501063,7.8251319,.24144757,7.2286062,.13110244,7.7951412,.28086337,7.6926899,.22321914,9.2151976,.45012656,7.4871821,.36197594,8.6118002,.56461489,7.0928783,.60607255,8.9644957,.71193975,9.2331934,.34910023,10.526715,.40172091,10.79663,.49970335,48.5
8317121,8.4031363,.66993505,8.764019,.60936433,7.699192,.38713059,7.9337916,.24870621,8.0202122,.23834319,7.715342,.19332528,8.1155024,.27608129,8.1389074,.23265232,8.9803972,.2633591,8.8277483,.23788811,9.7966032,.31435958,9.4098549,.26598206,9.9016256,1.9064872,9.6870136,1.1629288,8.0546179,1.0130429,10.181346,.38522062,11.494256,.30195594,10.636135,.47160414,84.5
8317122,9.3588657,.77580982,8.1636505,.62110215,7.9074178,.39924139,7.3632479,.18769012,7.5074248,.23457347,7.5550599,.22052003,7.9648261,.35236079,7.830513,.26955622,8.6026726,.25483862,8.4811916,.28984496,9.9460182,.48561326,8.7029533,.4285655,11.051058,1.0413395,9.0242119,.83055973,8.8567724,.45211336,9.9421234,.41270828,10.939374,.38358781,10.663468,.39200842,71.5
8317126,7.6465402,.55588776,6.6286874,.38592097,7.5845485,.4426173,6.9699397,.15687998,6.8998899,.1038015,7.2716236,.2473598,7.6265287,.22335418,7.0918741,.13194706,7.664917,.24078251,7.7576947,.21949293,9.1021452,.40870649,7.3998308,.33906075,8.6401377,.55170947,6.9991732,.6311028,8.7653408,.79598522,9.1859035,.34333548,10.196697,.35876766,10.447971,.44911164,50.5
8317127,8.7653179,.75491971,8.5260925,.68575323,7.5934525,.38330325,7.5959864,.21276134,7.7328691,.26932737,7.5582895,.18919507,7.9644322,.26140207,7.7849145,.23318495,8.836112,.22648749,8.5721474,.22279324,9.6077318,.36455643,9.1671238,.2903212,10.229369,1.9982816,9.5494061,1.2372669,8.1724205,.95558405,9.8166647,.37375429,11.188534,.30952826,10.469633,.42292631,81.5
8317129,8.430912,.70144272,8.3297014,.56550729,7.3969278,.4075624,7.5928063,.21466012,7.7021532,.22817168,7.4480562,.18246742,7.8692694,.24111971,7.7755818,.20613685,8.629693,.21987329,8.4760761,.21010773,9.5320473,.3324942,9.0701609,.27021822,9.6337738,1.732385,9.3397923,1.2179636,8.0197487,.90829891,9.8021517,.34924126,11.029093,.27996379,10.354094,.40908495,79.5
8317141,8.908989,.68957919,7.5412421,.49619898,7.8679667,.3994073,7.418478,.20440839,7.6988769,.2442915,7.5181346,.23543541,8.1422329,.3383266,7.909934,.26324183,8.4868107,.37299186,8.4237461,.29219198,9.9630632,.60725838,8.5406799,.40338403,10.014964,.90781158,8.6022577,.97333777,8.6742725,.49804097,10.227129,.40841195,10.882484,.40627316,10.734246,.42614028,63.5
8317145,6.5810294,.74795943,6.8468089,.47074097,6.260612,.42147133,6.4899373,.17175674,6.7040548,.1577694,6.5729566,.22809684,6.7571754,.16319948,6.8178968,.12531394,7.2452464,.17640743,7.5762587,.13267754,8.2897587,.24901776,7.7013016,.2001159,7.2659106,1.181995,8.5742826,.95454377,8.1048059,.54129463,8.7956762,.22565128,9.3553524,.2280741,9.2307558,.27978829,70.5
8317146,7.9100866,.6671856,7.2566323,.48253241,6.8137083,.39235774,6.7436771,.16051184,6.9099932,.18847018,6.9529047,.16862185,7.1827536,.19731438,7.128293,.16399467,7.9528518,.16929947,7.9369555,.1791079,9.0555201,.37327164,8.3096657,.30871934,8.7607088,1.1344206,8.4255552,.42871588,7.7842169,.63921869,9.1707191,.30711615,10.209341,.25981358,9.8852253,.34114257,74.5
8317150,9.1543474,.82117736,8.8850374,.74808872,7.7442369,.38733602,7.5787172,.18445198,7.7890334,.28929305,7.73174,.21044302,8.101409,.26035982,7.9454484,.27771962,9.0757303,.24750856,8.6768236,.25137639,9.8147488,.39128539,9.2705078,.33560863,10.789614,1.453214,10.114356,1.2654719,8.9272461,1.0248892,9.8472662,.39816919,11.193303,.3483887,10.593593,.4006857,84.5
8317151,9.6128607,.78944612,8.4202366,.69552356,8.0102911,.40901747,7.5269289,.18411431,7.6320486,.26454723,7.6705594,.21813072,8.0162449,.31567684,7.8418741,.28469282,8.7906065,.29076934,8.6112213,.28399166,9.9497681,.47821075,8.9302626,.38697335,10.50661,.8323707,9.1496763,.7805649,9.0205956,.55378795,9.905982,.40412474,11.088268,.37425733,10.799009,.39242581,74.5
8317152,8.7438421,.74943221,8.8602085,.69225943,7.813642,.39042315,7.8397555,.2130747,7.9689207,.26029709,7.7933946,.19373831,8.1846018,.26656881,8.181077,.24471292,9.1214514,.25810188,8.8589449,.23812291,9.8757896,.32990253,9.486433,.27442056,10.457636,2.2077832,10.060594,1.2991353,8.4940882,1.1949694,10.096976,.40022072,11.496264,.31321019,10.665588,.44730499,89.5
8317153,8.2428255,.70514482,7.6798635,.46536157,8.0505676,.4866564,7.5549059,.24861468,7.595499,.27237186,7.6087427,.26530343,8.2565441,.32924443,7.6635299,.29365751,8.3135042,.4124231,8.2737379,.31021672,9.8974695,.69751662,8.0228033,.52593577,9.1269979,.74188465,7.6472564,.69686997,9.3212061,.70852977,10.136074,.41894683,11.084283,.48367,11.289433,.54388714,54.5
8317971,8.6958675,.70272833,9.0909214,.63258022,7.8652749,.40296367,7.955894,.21846297,8.1576586,.2559025,7.9747896,.19651805,8.3859968,.27243289,8.4109602,.25227603,9.3335152,.27054998,9.0475531,.24562101,10.111782,.33112842,9.7900095,.28093919,10.56429,1.7589691,10.320971,1.2888396,8.8637047,1.2734908,10.326618,.40694651,11.713373,.31241858,10.88073,.44906586,93.5
8325001,5.8141017,.78046793,6.263845,.37616864,6.1389294,.30462852,6.4338088,.21547674,6.6875687,.17187585,6.3503041,.277576,6.5938835,.1706588,6.702003,.13412517,6.8700347,.22681364,7.4399219,.12372682,7.6906295,.20189106,7.3733377,.17650522,7.1958423,.65701628,7.828176,.89792275,7.6433845,.48995772,8.3503046,.26595879,9.0128307,.26541916,8.8483791,.27424017,64.5
8325009,5.3182001,.63491023,6.1178699,.29906875,6.0043025,.22013411,6.3541789,.31511611,7.0227094,.18254516,6.4091487,.24080311,6.4710579,.19816504,6.6445422,.13207005,6.8520188,.21161775,7.2754793,.1263836,7.3743224,.21541333,7.4204302,.20472217,6.8873787,.6025275,7.5303092,.71936208,7.3239965,.32907289,8.2212095,.27607217,8.8608885,.20679362,8.8027115,.27319404,62.5
8325011,5.4733405,.6147359,5.9783902,.23428193,6.0721855,.1897222,6.2311449,.29946128,7.1181865,.15548536,6.343914,.20515928,6.3727655,.1872074,6.5077567,.13093106,6.5554357,.15373825,7.2446146,.12948172,7.2901902,.22930989,7.282537,.2017965,6.7766643,.47208762,7.8559613,.62359774,7.4840326,.41643384,8.1823158,.2515409,8.5775948,.18610191,8.9134836,.26307976,63.5
8325012,5.9290667,.54183769,5.7823191,.27040964,6.0364175,.20218816,6.062849,.17716508,6.5067172,.15779494,6.5318823,.20672745,6.540617,.1518669,6.7925639,.13709863,7.3131762,.16497239,7.353241,.17457671,7.5526013,.20574626,7.2463222,.15535066,6.9813128,.44197166,8.0188837,.3838307,8.1820507,.36959863,8.3042021,.28675866,8.7852859,.21735191,8.8829021,.20337877,59.5
8325014,5.2994137,.6200164,6.3100181,.34256032,6.0093799,.24222746,6.4615912,.30267024,6.8759637,.18867074,6.3471637,.2443234,6.4667549,.18800274,6.6436687,.13199987,6.8641434,.21224281,7.2999368,.12587409,7.4803271,.19473593,7.2930694,.19276673,6.7488222,.50441062,7.4358673,.6929425,7.3449392,.34349284,8.2694225,.24669519,8.9570322,.23055007,8.6664371,.27721006,65.5
8325015,5.6507788,.6282891,6.0019851,.26615208,6.1206636,.20225823,6.2234268,.27272147,7.1090789,.17262299,6.430016,.20545073,6.4387393,.17601474,6.5869641,.13576637,6.7593389,.18164761,7.280118,.13709855,7.3211675,.21678291,7.2729573,.20059493,6.8733244,.48794746,7.8986778,.59503537,7.7481332,.46959668,8.1465101,.28466538,8.6138887,.19751291,8.8721514,.24133073,62.5
8325024,5.5203528,.54387599,6.8836818,.39457157,6.2962236,.2727699,6.7730832,.27643615,7.0411444,.1951351,6.4846673,.24230571,6.5890274,.18205711,6.7466207,.13722889,7.1251822,.21529093,7.5989962,.12755825,7.8347001,.16859685,7.6720519,.1735075,7.4694495,.64692444,7.2294455,.40590382,7.6165595,.36357847,8.6250191,.22952849,9.1903343,.24487984,8.9760199,.35688499,71.5
8325036,5.9500375,.64003778,6.8926144,.43439427,6.2978535,.33005446,6.5636115,.20700437,6.7584777,.17183597,6.3722048,.26958981,6.611752,.1653901,6.7710886,.13394412,7.0843372,.20265962,7.5299792,.12590127,8.0015011,.18920006,7.6363053,.16550569,7.8017306,.74372512,7.815146,.70400798,7.7778559,.46611544,8.6700783,.23384878,9.200243,.25489628,8.9394073,.29826385,71.5
8325045,5.5377564,.58332384,5.7862206,.24673036,5.9799519,.17528972,5.9766836,.17472021,6.5227542,.15786144,6.4585223,.18724775,6.4392748,.13721089,6.7586703,.11996339,7.3469505,.13935216,7.297049,.13091092,7.3450274,.14883716,7.3100572,.1716544,6.4172063,.38379106,8.2644186,.45021114,7.9609113,.40713948,8.166214,.32517925,8.7604856,.19361296,8.9318266,.20612875,62.5
8325049,5.4226999,.59042674,6.2019353,.2991631,6.0819087,.21088798,6.3072681,.35291082,7.0889597,.15525578,6.3612118,.24532382,6.3732634,.23822644,6.6644011,.12752128,6.9579954,.20611322,7.2102551,.11736944,7.2747097,.26412371,7.290215,.23763792,6.9134541,.45856693,7.5452967,.63842505,7.2725673,.25027055,8.3164043,.23398177,8.6610231,.18269244,8.6342163,.29631102,65.5
8325050,6.4088736,.75164253,6.194098,.38591668,6.1396394,.37163445,6.3855271,.18153082,6.5946517,.15340994,6.479413,.26908347,6.6934757,.18042985,6.7159333,.13314576,7.0381045,.20346226,7.4952865,.13350597,8.0345039,.24503349,7.5056214,.19217567,7.707377,.78673214,8.4634323,1.0769439,7.8952985,.55841845,8.5053215,.25205025,9.3872099,.23227288,9.3412905,.27747229,63.5
8325051,5.9886637,.71398854,6.6208482,.42234671,6.163105,.34226111,6.4270792,.19517016,6.6926508,.16313608,6.3830352,.27127251,6.6490984,.16176452,6.7371593,.13172199,6.9931302,.20392822,7.484726,.12347178,7.9503183,.20639032,7.553297,.17346328,7.6287107,.73256314,8.0561047,.89641035,7.9294386,.48212522,8.5801163,.24005014,9.1171408,.25434753,9.0002289,.2747747,68.5
8325053,5.7751951,.63643837,6.8307743,.42080054,6.2992244,.296684,6.7316632,.24183708,6.9541459,.18513735,6.3672905,.28068537,6.6074977,.17769541,6.7733173,.14112142,6.9951186,.22794224,7.5298524,.12763572,7.7966309,.18153118,7.5366096,.17427945,7.5822344,.68069792,7.4617491,.58025295,7.550786,.49440315,8.4733219,.25858042,9.1091557,.28147143,8.7967262,.31169918,69.5
8325057,6.1973987,.4721666,5.7768607,.23740003,6.0866528,.21040331,6.1133771,.15600912,6.6591439,.17441119,6.5775433,.16231965,6.5915756,.1290354,6.8908186,.12022767,7.5525641,.12989315,7.3244777,.20215924,7.3141165,.1655338,7.4539633,.15833829,7.2902746,.39106479,8.6397219,.36018065,8.509306,.30990696,8.4297371,.27209416,8.9556618,.21517882,9.2596302,.23611896,53.5
8325060,5.3386092,.597036,6.2063398,.30913991,6.0493107,.22094947,6.3623004,.34424326,7.1094599,.17366512,6.3732915,.24119861,6.4022803,.21388125,6.6590958,.12771998,6.9187427,.20837237,7.2771468,.1224696,7.3283215,.22760892,7.4250107,.21620227,6.9322424,.53851217,7.500608,.64951056,7.3217697,.28084531,8.2873697,.24277116,8.8034058,.1870385,8.7403011,.26964599,64.5
8325061,6.0943856,.55711305,5.7854595,.23362719,6.0950098,.186728,6.2218895,.18441336,6.995224,.17215741,6.5039773,.1623188,6.5641594,.1348428,6.5407,.12553282,6.934381,.12149195,7.2254596,.17672409,7.2763019,.19863521,7.4202704,.17916851,7.0911298,.3928096,8.66714,.42804438,8.2369652,.39834645,8.2911091,.28867719,8.8108072,.20873308,9.1884422,.23515677,55.5
8325064,5.3105974,.54813808,6.1092901,.26761851,6.0470142,.1896046,6.226542,.27734941,6.9739599,.14872608,6.2775197,.19032469,6.2980547,.20061865,6.5016665,.13106903,6.8737397,.17011462,7.1486969,.10957995,7.2820578,.21976131,7.2123761,.20017105,6.8155379,.43252078,7.659338,.62716347,7.3253756,.3308875,8.3834677,.22933324,8.5691195,.17936799,8.673048,.31354868,67.5
8325069,5.3059015,.5439955,6.4358044,.35507315,6.1329594,.24134019,6.5453334,.357182,7.0955844,.18886304,6.3917298,.23511118,6.4406466,.21266659,6.6906295,.13234715,7.0159879,.21089192,7.3816204,.12609674,7.4748244,.20907679,7.3976827,.21045697,6.8697648,.40373951,7.1624589,.4289633,7.3298516,.26819426,8.3765984,.21469417,8.9004946,.19220141,8.7492886,.29598898,68.5
8325070,5.5856285,.77893078,5.961678,.31516775,6.0247788,.25327402,6.2741404,.2280709,6.7022285,.17619742,6.3575282,.25953856,6.4492278,.17560005,6.5688429,.139102,6.7588429,.22889185,7.2878098,.13240449,7.4717617,.20808554,7.3161449,.18650886,6.685204,.57767934,7.6359658,.89276534,7.5117135,.43780106,8.1677332,.28935558,9.0126791,.24674773,8.8215981,.26852769,60.5
8325071,5.4619641,.57672405,6.6870322,.3881233,6.2129507,.26660326,6.6537981,.28983164,6.9203625,.19575854,6.3930998,.24298723,6.4844656,.18608263,6.6842813,.13487914,7.0004554,.21318403,7.4399247,.12638579,7.6194167,.1749457,7.4480166,.17874683,7.1271386,.5354144,7.2304044,.4740448,7.2945833,.3476277,8.3797846,.22327641,8.9528885,.23665504,8.7071047,.30131519,69.5
8325072,5.1860199,.50757182,6.4934807,.33602053,6.1743064,.22889733,6.4980068,.34931067,7.0065527,.19769524,6.381784,.21442984,6.3189597,.21482374,6.6126852,.13567597,7.0570655,.20370391,7.3776422,.12656885,7.4015641,.1982625,7.2837772,.20976633,6.6812611,.33417693,7.0536919,.39410117,7.2229438,.20522358,8.4723511,.2055438,8.8393087,.20155206,8.7081079,.31936628,71.5
8326003,5.544241,.41954988,6.9442792,.32457653,6.4645534,.21891554,6.9064417,.277042,7.0351758,.20487075,6.6767092,.18150333,6.4943099,.2078262,6.6708283,.13767976,7.4313717,.21282154,7.679347,.13739277,7.8229876,.1768603,7.682363,.16575165,6.9911771,.28547141,7.0951095,.25957057,7.2071524,.35394958,8.9552574,.2274818,9.1104469,.27054223,9.2655039,.3664524,81.5
8326005,5.98212,.40334114,7.3919172,.34289435,6.7713552,.2382167,7.4632826,.25125107,7.3999071,.24579377,7.0183568,.17387292,7.0813694,.22264011,7.1904788,.16839035,8.0591087,.21425778,8.2040157,.15187889,8.8401546,.24651897,8.3367434,.19058734,7.2138424,.37488365,7.5774665,.45774204,7.4146218,.48605642,10.218428,.32343242,10.268249,.40935975,10.817124,.39982012,93.5
8326006,6.2366276,.47724253,7.6247306,.35848269,6.9819918,.26498684,7.8735976,.26808855,7.6966634,.23238693,7.343133,.19610867,7.1754251,.24453928,7.2687254,.1777253,8.1357412,.22953701,8.177578,.16943999,8.7816038,.20600171,8.6304836,.20520443,7.7679238,.54701352,7.7159295,.49696192,7.4564033,.56183589,9.7935858,.26316369,9.9899197,.38252419,10.447517,.37010568,91.5
8326010,5.2748904,.46911207,6.7375283,.36669517,6.2980628,.24781191,6.7642708,.35711458,7.0514498,.2141145,6.5111156,.21510881,6.4458857,.21061297,6.6505809,.14268902,7.1595016,.21559213,7.5395947,.13569102,7.5513902,.17315719,7.4789538,.18750183,6.9248996,.34979808,7.1229272,.35147664,7.2590413,.24250741,8.5246105,.19244358,8.8067951,.20025246,8.8534164,.30465004,74.5
8326012,6.1220798,.47371459,7.4948654,.33962059,6.8390121,.2512027,7.7503381,.27725843,7.5023127,.24072768,7.2319412,.20708629,6.9578652,.26755726,7.0491877,.16676177,8.0790997,.24036916,8.1360455,.15895183,8.5490608,.19918418,8.5110378,.19278969,7.668808,.46898901,7.4691105,.37760356,7.5328455,.43336979,9.5812054,.26753411,9.889739,.34505779,10.364981,.3944692,86.5
8326017,7.5647388,.61708432,8.8033953,.46716741,7.8414979,.34449467,8.4749374,.28873995,8.4582319,.24172229,8.0966654,.21933624,8.2373648,.26242003,8.3555822,.21008253,9.0954466,.27326578,9.0302572,.22562884,9.8521147,.2562193,9.6516685,.25740016,9.5180979,1.1432588,8.9294186,.93973136,8.3003111,.87145829,10.944795,.33345374,11.705197,.32438982,11.507888,.47885054,89.5
8326020,9.3506565,.72299039,9.9233589,.69316971,8.643137,.34376466,9.4188213,.33681422,9.3266726,.27120939,9.0129557,.23457257,9.1807117,.29284462,9.4432697,.2416013,10.324156,.30230969,9.9987469,.27215278,10.897036,.27910072,10.606183,.2847335,10.294436,.85873419,9.4532757,1.117165,9.8521175,1.1186334,12.432898,.35399058,13.496501,.32961345,13.227193,.51270306,91.5
8326027,6.1195521,.42482278,7.5123796,.33253258,6.8615785,.23874886,7.7129059,.26020491,7.4376383,.24493457,7.1678157,.18542963,6.9903035,.25312474,7.0823207,.16712977,8.0053921,.22395961,8.041234,.16328233,8.621871,.21852602,8.4587603,.19367206,7.5241842,.4594751,7.5303531,.43544278,7.4335608,.47653222,9.776433,.28841385,9.9010458,.3911804,10.412697,.38736004,90.5
8326031,5.8341932,.56353712,7.1388302,.41711223,6.5345807,.29009622,7.0622239,.30413911,7.3017406,.20570193,6.7344718,.24654703,6.8011804,.20280327,6.9286184,.14860705,7.4049139,.22590967,7.7838874,.13542973,8.0534792,.17611028,7.9935718,.18238309,7.8802938,.72366577,7.4097934,.40767485,7.7375708,.46360266,8.8161306,.22589622,9.4533844,.23124379,9.2515945,.40026361,73.5
8326037,5.7789364,.47605261,7.3748264,.41157433,6.5902972,.29857877,7.2744017,.33136028,7.4093194,.21549582,6.8981833,.23693736,6.8822651,.21858156,6.9927621,.15798524,7.5897923,.23687266,7.9047427,.14361905,8.1176653,.16845648,8.0934057,.18536897,7.7025089,.49300116,7.3598628,.27812698,7.7052326,.4676711,8.9559383,.21695043,9.5170021,.23140047,9.4637861,.39535296,76.5
8326041,5.3358207,.52233827,6.73809,.37619141,6.2797656,.2619755,6.7540865,.34996247,7.124342,.20591165,6.4841518,.22540747,6.480206,.20504567,6.6707587,.14032982,7.0943556,.21263203,7.5311637,.13141659,7.5653048,.17263173,7.482933,.1874837,6.9825358,.40888107,7.1167831,.3676849,7.2510734,.26914391,8.4338703,.19338539,8.8409214,.19548365,8.7795,.29182363,72.5
8326052,6.4261007,.56418025,7.6817951,.42250529,6.871799,.30142373,7.4999318,.27657986,7.6329913,.1981874,7.1547236,.23182014,7.2649999,.21052963,7.3373294,.16342545,7.9272308,.22982097,8.1484213,.14944933,8.6032534,.18960015,8.511754,.19611657,8.285964,.7323252,7.8532071,.47890943,7.9573727,.68863189,9.469224,.24844444,10.159096,.25324863,9.8373232,.48408356,79.5
8326054,7.6681738,.63864762,8.6785297,.47533253,7.7223911,.35653162,8.3410473,.28165773,8.3386669,.23470972,7.9449983,.22744587,8.172822,.2657997,8.2642059,.21067794,8.9581604,.27479604,8.9333534,.22258484,9.7601738,.25817835,9.5305138,.25841808,9.6369267,1.2223513,8.9929657,.93949199,8.6857119,.9827345,10.784123,.3321735,11.631918,.30873784,11.242173,.48631114,86.5
8326055,7.8912458,.66750085,8.673728,.49903566,7.6400156,.38387418,8.2909203,.27182433,8.3175259,.22838724,7.9381738,.23624609,8.2555418,.26352027,8.3038149,.21524356,9.0021172,.27823946,8.9536114,.22305501,9.7808933,.25284225,9.5222521,.25187767,9.8367157,1.3364549,9.1641922,.9392941,8.744504,1.0908867,10.746194,.33749321,11.760756,.29535422,11.194713,.4980455,84.5
